Date,Entity_Name,Entity_Type,Weather_Condition,College_Exam_Season,Local_Event,Promo_Active,Recent_Review_Avg,Expected_Footfall
2025-04-02,Spice Grill,Restaurant,Light Rain,False,None,True,3.8,199
2025-04-02,UEM Kolkata Hostel,Hostel,Cloudy,True,None,False,,238
2025-04-03,Bistro 1,Restaurant,Cloudy,False,None,True,4.0,130
2025-04-03,Hostel B,Hostel,Clear,True,None,False,,143
2025-04-03,Spice Grill,Restaurant,Light Rain,False,Local Festival,True,4.8,435
2025-04-03,UEM Kolkata Hostel,Hostel,Clear,True,Concert,False,,243
2025-04-04,Bistro 1,Restaurant,Clear,False,None,False,4.7,121
2025-04-04,Hostel B,Hostel,Light Rain,True,Local Festival,False,,39
2025-04-04,Spice Grill,Restaurant,Clear,False,None,True,4.6,350
2025-04-04,UEM Kolkata Hostel,Hostel,Light Rain,True,None,False,,241
2025-04-05,Bistro 1,Restaurant,Clear,False,None,False,4.0,149
2025-04-05,Hostel B,Hostel,Heatwave,True,None,False,,143
2025-04-05,Spice Grill,Restaurant,Clear,False,None,False,4.1,258
2025-04-05,UEM Kolkata Hostel,Hostel,Heavy Rain,True,None,False,,210
2025-04-06,Bistro 1,Restaurant,Heatwave,False,None,True,3.5,169
2025-04-06,Hostel B,Hostel,Clear,True,None,False,,110
2025-04-06,Spice Grill,Restaurant,Heavy Rain,False,Local Festival,True,4.6,290
2025-04-06,UEM Kolkata Hostel,Hostel,Heavy Rain,True,None,False,,253
2025-04-07,Bistro 1,Restaurant,Light Rain,False,None,False,4.7,111
2025-04-07,Hostel B,Hostel,Clear,True,None,False,,106
2025-04-07,Spice Grill,Restaurant,Clear,False,None,True,4.6,301
2025-04-07,UEM Kolkata Hostel,Hostel,Clear,True,None,False,,242
2025-04-08,Bistro 1,Restaurant,Clear,False,None,True,4.1,125
2025-04-08,Hostel B,Hostel,Light Rain,True,None,False,,106
2025-04-08,Spice Grill,Restaurant,Heatwave,False,Sports Match,True,3.6,237
2025-04-08,UEM Kolkata Hostel,Hostel,Clear,True,None,False,,240
2025-04-09,Bistro 1,Restaurant,Cloudy,False,Concert,True,4.2,264
2025-04-09,Hostel B,Hostel,Clear,True,None,False,,106
2025-04-09,Spice Grill,Restaurant,Cloudy,False,None,False,4.4,201
2025-04-09,UEM Kolkata Hostel,Hostel,Cloudy,True,None,False,,242
2025-04-10,Bistro 1,Restaurant,Cloudy,False,None,True,4.8,146
2025-04-10,Hostel B,Hostel,Clear,True,None,False,,133
2025-04-10,Spice Grill,Restaurant,Clear,False,Sports Match,False,4.1,314
2025-04-10,UEM Kolkata Hostel,Hostel,Clear,True,None,False,,222
2025-04-11,Bistro 1,Restaurant,Clear,False,None,True,4.7,168
2025-04-11,Hostel B,Hostel,Heavy Rain,True,None,False,,130
2025-04-11,Spice Grill,Restaurant,Clear,False,None,False,3.9,205
2025-04-11,UEM Kolkata Hostel,Hostel,Heatwave,True,None,False,,233
2025-04-12,Bistro 1,Restaurant,Clear,False,None,True,4.7,290
2025-04-12,Hostel B,Hostel,Clear,True,None,False,,114
2025-04-12,Spice Grill,Restaurant,Clear,False,None,True,4.7,388
2025-04-12,UEM Kolkata Hostel,Hostel,Clear,True,None,False,,204
2025-04-13,Bistro 1,Restaurant,Light Rain,False,None,False,4.5,155
2025-04-13,Hostel B,Hostel,Cloudy,True,None,False,,105
2025-04-13,Spice Grill,Restaurant,Clear,False,Sports Match,True,4.8,660
2025-04-13,UEM Kolkata Hostel,Hostel,Clear,True,Concert,False,,218
2025-04-14,Bistro 1,Restaurant,Clear,False,None,True,4.2,176
2025-04-14,Hostel B,Hostel,Clear,True,None,False,,97
2025-04-14,Spice Grill,Restaurant,Clear,False,None,True,3.6,205
2025-04-14,UEM Kolkata Hostel,Hostel,Clear,True,None,False,,290
2025-04-15,Bistro 1,Restaurant,Clear,False,None,False,3.6,109
2025-04-15,Hostel B,Hostel,Clear,True,None,False,,126
2025-04-15,Spice Grill,Restaurant,Clear,False,None,False,4.3,211
2025-04-15,UEM Kolkata Hostel,Hostel,Clear,True,None,False,,252
2025-04-16,Bistro 1,Restaurant,Clear,False,None,True,4.0,137
2025-04-16,Hostel B,Hostel,Cloudy,True,None,False,,113
2025-04-16,Spice Grill,Restaurant,Clear,False,None,True,4.0,199
2025-04-16,UEM Kolkata Hostel,Hostel,Cloudy,True,None,False,,271
2025-04-17,Bistro 1,Restaurant,Cloudy,False,None,False,4.0,117
2025-04-17,Hostel B,Hostel,Clear,True,None,False,,107
2025-04-17,Spice Grill,Restaurant,Clear,False,None,True,3.6,201
2025-04-17,UEM Kolkata Hostel,Hostel,Clear,True,None,False,,205
2025-04-18,Bistro 1,Restaurant,Clear,False,None,False,4.2,144
2025-04-18,Hostel B,Hostel,Heatwave,True,None,False,,133
2025-04-18,Spice Grill,Restaurant,Clear,False,None,True,3.8,199
2025-04-18,UEM Kolkata Hostel,Hostel,Clear,True,Concert,False,,242
2025-04-19,Bistro 1,Restaurant,Clear,False,None,True,4.2,201
2025-04-19,Hostel B,Hostel,Cloudy,True,None,False,,129
2025-04-19,Spice Grill,Restaurant,Heatwave,False,Concert,False,3.8,367
2025-04-19,UEM Kolkata Hostel,Hostel,Heavy Rain,True,None,False,,250
2025-04-20,Bistro 1,Restaurant,Clear,False,None,True,4.4,252
2025-04-20,Hostel B,Hostel,Clear,True,None,False,,131
2025-04-20,Spice Grill,Restaurant,Clear,False,None,False,4.1,342
2025-04-20,UEM Kolkata Hostel,Hostel,Cloudy,True,None,False,,246
2025-04-21,Bistro 1,Restaurant,Clear,False,Local Festival,True,4.5,258
2025-04-21,Hostel B,Hostel,Cloudy,True,Sports Match,False,,121
2025-04-21,Spice Grill,Restaurant,Heatwave,False,None,True,5.0,331
2025-04-21,UEM Kolkata Hostel,Hostel,Clear,True,Concert,False,,256
2025-04-22,Bistro 1,Restaurant,Cloudy,False,None,False,4.1,122
2025-04-22,Hostel B,Hostel,Clear,True,None,False,,118
2025-04-22,Spice Grill,Restaurant,Light Rain,False,Concert,True,4.5,450
2025-04-22,UEM Kolkata Hostel,Hostel,Clear,True,None,False,,237
2025-04-23,Bistro 1,Restaurant,Cloudy,False,None,False,4.7,126
2025-04-23,Hostel B,Hostel,Clear,True,None,False,,127
2025-04-23,Spice Grill,Restaurant,Clear,False,None,True,4.6,314
2025-04-23,UEM Kolkata Hostel,Hostel,Cloudy,True,None,False,,263
2025-04-24,Bistro 1,Restaurant,Heatwave,False,None,True,4.7,194
2025-04-24,Hostel B,Hostel,Clear,True,None,False,,118
2025-04-24,Spice Grill,Restaurant,Heatwave,False,None,True,4.1,197
2025-04-24,UEM Kolkata Hostel,Hostel,Clear,True,None,False,,203
2025-04-25,Bistro 1,Restaurant,Heavy Rain,False,Concert,True,4.7,103
2025-04-25,Hostel B,Hostel,Light Rain,True,None,False,,112
2025-04-25,Spice Grill,Restaurant,Clear,False,None,True,4.5,271
2025-04-25,UEM Kolkata Hostel,Hostel,Clear,True,None,False,,221
2025-04-26,Bistro 1,Restaurant,Heatwave,False,None,False,3.6,160
2025-04-26,Hostel B,Hostel,Clear,True,Concert,False,,105
2025-04-26,Spice Grill,Restaurant,Clear,False,None,True,3.9,281
2025-04-26,UEM Kolkata Hostel,Hostel,Clear,True,None,False,,271
2025-04-27,Bistro 1,Restaurant,Cloudy,False,None,True,4.2,215
2025-04-27,Hostel B,Hostel,Clear,True,Sports Match,False,,105
2025-04-27,Spice Grill,Restaurant,Light Rain,False,Sports Match,False,4.6,392
2025-04-27,UEM Kolkata Hostel,Hostel,Clear,True,None,False,,214
2025-04-28,Bistro 1,Restaurant,Light Rain,False,None,True,5.0,187
2025-04-28,Hostel B,Hostel,Clear,True,Local Festival,False,,28
2025-04-28,Spice Grill,Restaurant,Clear,False,None,True,4.9,303
2025-04-28,UEM Kolkata Hostel,Hostel,Light Rain,True,None,False,,200
2025-04-29,Bistro 1,Restaurant,Cloudy,False,None,True,4.4,180
2025-04-29,Hostel B,Hostel,Cloudy,True,None,False,,129
2025-04-29,Spice Grill,Restaurant,Cloudy,False,None,True,4.7,314
2025-04-29,UEM Kolkata Hostel,Hostel,Cloudy,True,None,False,,225
2025-04-30,Bistro 1,Restaurant,Light Rain,False,None,False,4.6,118
2025-04-30,Hostel B,Hostel,Heatwave,True,None,False,,111
2025-04-30,Spice Grill,Restaurant,Clear,False,Sports Match,False,4.6,270
2025-04-30,UEM Kolkata Hostel,Hostel,Cloudy,True,Concert,False,,220
2025-05-01,Bistro 1,Restaurant,Clear,False,None,False,4.8,111
2025-05-01,Hostel B,Hostel,Heatwave,True,None,False,,114
2025-05-01,Spice Grill,Restaurant,Heavy Rain,False,None,False,4.3,97
2025-05-01,UEM Kolkata Hostel,Hostel,Light Rain,True,None,False,,220
2025-05-02,Bistro 1,Restaurant,Cloudy,False,None,False,4.6,128
2025-05-02,Hostel B,Hostel,Clear,True,None,False,,130
2025-05-02,Spice Grill,Restaurant,Cloudy,False,None,True,5.0,307
2025-05-02,UEM Kolkata Hostel,Hostel,Clear,True,None,False,,256
2025-05-03,Bistro 1,Restaurant,Clear,False,None,True,5.0,234
2025-05-03,Hostel B,Hostel,Cloudy,True,None,False,,104
2025-05-03,Spice Grill,Restaurant,Cloudy,False,None,True,4.4,374
2025-05-03,UEM Kolkata Hostel,Hostel,Cloudy,True,None,False,,243
2025-05-04,Bistro 1,Restaurant,Heatwave,False,None,True,4.3,244
2025-05-04,Hostel B,Hostel,Cloudy,True,None,False,,99
2025-05-04,Spice Grill,Restaurant,Cloudy,False,Sports Match,True,4.6,645
2025-05-04,UEM Kolkata Hostel,Hostel,Clear,True,None,False,,251
2025-05-05,Bistro 1,Restaurant,Light Rain,False,None,False,4.9,110
2025-05-05,Hostel B,Hostel,Light Rain,True,None,False,,110
2025-05-05,Spice Grill,Restaurant,Cloudy,False,None,True,4.1,203
2025-05-05,UEM Kolkata Hostel,Hostel,Clear,True,None,False,,232
2025-05-06,Bistro 1,Restaurant,Cloudy,False,None,True,4.5,172
2025-05-06,Hostel B,Hostel,Clear,True,None,False,,114
2025-05-06,Spice Grill,Restaurant,Light Rain,False,None,False,4.8,192
2025-05-06,UEM Kolkata Hostel,Hostel,Clear,True,None,False,,250
2025-05-07,Bistro 1,Restaurant,Cloudy,False,None,True,3.9,118
2025-05-07,Hostel B,Hostel,Clear,True,None,False,,110
2025-05-07,Spice Grill,Restaurant,Clear,False,None,True,3.9,210
2025-05-07,UEM Kolkata Hostel,Hostel,Light Rain,True,None,False,,224
2025-05-08,Bistro 1,Restaurant,Clear,False,None,True,4.4,206
2025-05-08,Hostel B,Hostel,Clear,True,None,False,,105
2025-05-08,Spice Grill,Restaurant,Clear,False,None,False,4.6,193
2025-05-08,UEM Kolkata Hostel,Hostel,Cloudy,True,None,False,,236
2025-05-09,Bistro 1,Restaurant,Clear,False,Sports Match,False,4.7,184
2025-05-09,Hostel B,Hostel,Clear,True,Sports Match,False,,112
2025-05-09,Spice Grill,Restaurant,Clear,False,None,False,4.0,214
2025-05-09,UEM Kolkata Hostel,Hostel,Clear,True,None,False,,209
2025-05-10,Bistro 1,Restaurant,Heatwave,False,None,False,4.3,153
2025-05-10,Hostel B,Hostel,Cloudy,True,None,False,,116
2025-05-10,Spice Grill,Restaurant,Cloudy,False,None,True,4.3,331
2025-05-10,UEM Kolkata Hostel,Hostel,Light Rain,True,None,False,,222
2025-05-11,Bistro 1,Restaurant,Light Rain,False,None,True,4.9,237
2025-05-11,Hostel B,Hostel,Cloudy,True,None,False,,109
2025-05-11,Spice Grill,Restaurant,Light Rain,False,None,True,4.6,423
2025-05-11,UEM Kolkata Hostel,Hostel,Clear,True,None,False,,280
2025-05-12,Bistro 1,Restaurant,Cloudy,False,None,True,4.3,168
2025-05-12,Hostel B,Hostel,Clear,True,None,False,,115
2025-05-12,Spice Grill,Restaurant,Clear,False,None,True,3.7,221
2025-05-12,UEM Kolkata Hostel,Hostel,Clear,True,None,False,,275
2025-05-13,Bistro 1,Restaurant,Heatwave,False,None,False,4.7,126
2025-05-13,Hostel B,Hostel,Clear,True,None,False,,111
2025-05-13,Spice Grill,Restaurant,Clear,False,None,False,4.9,228
2025-05-13,UEM Kolkata Hostel,Hostel,Heatwave,True,None,False,,222
2025-05-14,Bistro 1,Restaurant,Light Rain,False,None,True,4.3,176
2025-05-14,Hostel B,Hostel,Heatwave,True,Local Festival,False,,25
2025-05-14,Spice Grill,Restaurant,Cloudy,False,None,False,4.6,180
2025-05-14,UEM Kolkata Hostel,Hostel,Heatwave,True,None,False,,262
2025-05-15,Bistro 1,Restaurant,Heatwave,False,None,True,4.8,166
2025-05-15,Hostel B,Hostel,Cloudy,True,None,False,,124
2025-05-15,Spice Grill,Restaurant,Clear,False,Sports Match,False,3.6,327
2025-05-15,UEM Kolkata Hostel,Hostel,Clear,True,None,False,,203
2025-05-16,Bistro 1,Restaurant,Cloudy,False,None,False,4.8,111
2025-05-16,Hostel B,Hostel,Cloudy,True,None,False,,128
2025-05-16,Spice Grill,Restaurant,Cloudy,False,Local Festival,False,3.9,275
2025-05-16,UEM Kolkata Hostel,Hostel,Heavy Rain,True,None,False,,249
2025-05-17,Bistro 1,Restaurant,Cloudy,False,None,False,4.3,143
2025-05-17,Hostel B,Hostel,Clear,True,None,False,,110
2025-05-17,Spice Grill,Restaurant,Clear,False,None,True,4.7,340
2025-05-17,UEM Kolkata Hostel,Hostel,Light Rain,True,None,False,,277
2025-05-18,Bistro 1,Restaurant,Heatwave,False,None,False,5.0,150
2025-05-18,Hostel B,Hostel,Clear,True,None,False,,96
2025-05-18,Spice Grill,Restaurant,Heavy Rain,False,None,True,4.7,210
2025-05-18,UEM Kolkata Hostel,Hostel,Cloudy,True,None,False,,207
2025-05-19,Bistro 1,Restaurant,Cloudy,False,None,True,4.6,159
2025-05-19,Hostel B,Hostel,Clear,True,Sports Match,False,,133
2025-05-19,Spice Grill,Restaurant,Light Rain,False,None,True,3.7,197
2025-05-19,UEM Kolkata Hostel,Hostel,Clear,True,None,False,,271
2025-05-20,Bistro 1,Restaurant,Clear,False,None,True,3.5,115
2025-05-20,Hostel B,Hostel,Heatwave,True,None,False,,141
2025-05-20,Spice Grill,Restaurant,Clear,False,None,False,4.0,211
2025-05-20,UEM Kolkata Hostel,Hostel,Clear,True,Sports Match,False,,278
2025-05-21,Bistro 1,Restaurant,Clear,False,None,True,4.9,183
2025-05-21,Hostel B,Hostel,Cloudy,True,Local Festival,False,,36
2025-05-21,Spice Grill,Restaurant,Clear,False,Local Festival,True,4.2,474
2025-05-21,UEM Kolkata Hostel,Hostel,Heatwave,True,None,False,,240
2025-05-22,Bistro 1,Restaurant,Clear,False,None,True,3.9,136
2025-05-22,Hostel B,Hostel,Clear,True,None,False,,123
2025-05-22,Spice Grill,Restaurant,Clear,False,Sports Match,True,3.7,235
2025-05-22,UEM Kolkata Hostel,Hostel,Light Rain,True,Concert,False,,194
2025-05-23,Bistro 1,Restaurant,Light Rain,False,Local Festival,True,4.1,159
2025-05-23,Hostel B,Hostel,Clear,True,None,False,,112
2025-05-23,Spice Grill,Restaurant,Heatwave,False,None,False,3.6,203
2025-05-23,UEM Kolkata Hostel,Hostel,Clear,True,None,False,,234
2025-05-24,Bistro 1,Restaurant,Clear,False,None,True,4.1,182
2025-05-24,Hostel B,Hostel,Clear,True,Local Festival,False,,48
2025-05-24,Spice Grill,Restaurant,Clear,False,Local Festival,False,4.5,351
2025-05-24,UEM Kolkata Hostel,Hostel,Heatwave,True,None,False,,235
2025-05-25,Bistro 1,Restaurant,Clear,False,None,True,5.0,224
2025-05-25,Hostel B,Hostel,Heatwave,True,None,False,,139
2025-05-25,Spice Grill,Restaurant,Heatwave,False,None,False,4.4,267
2025-05-25,UEM Kolkata Hostel,Hostel,Cloudy,True,None,False,,212
2025-05-26,Bistro 1,Restaurant,Cloudy,False,None,True,4.2,180
2025-05-26,Hostel B,Hostel,Clear,True,Sports Match,False,,127
2025-05-26,Spice Grill,Restaurant,Clear,False,None,False,4.0,220
2025-05-26,UEM Kolkata Hostel,Hostel,Heatwave,True,Sports Match,False,,241
2025-05-27,Bistro 1,Restaurant,Clear,False,None,True,4.4,178
2025-05-27,Hostel B,Hostel,Clear,True,Local Festival,False,,43
2025-05-27,Spice Grill,Restaurant,Cloudy,False,None,True,4.2,280
2025-05-27,UEM Kolkata Hostel,Hostel,Heatwave,True,None,False,,284
2025-05-28,Bistro 1,Restaurant,Clear,False,None,True,4.5,171
2025-05-28,Hostel B,Hostel,Cloudy,True,None,False,,120
2025-05-28,Spice Grill,Restaurant,Light Rain,False,None,False,5.0,182
2025-05-28,UEM Kolkata Hostel,Hostel,Heavy Rain,True,None,False,,258
2025-05-29,Bistro 1,Restaurant,Heatwave,False,None,False,4.4,121
2025-05-29,Hostel B,Hostel,Clear,True,None,False,,112
2025-05-29,Spice Grill,Restaurant,Clear,False,None,True,4.9,279
2025-05-29,UEM Kolkata Hostel,Hostel,Clear,True,None,False,,246
2025-05-30,Bistro 1,Restaurant,Clear,False,Local Festival,False,4.5,159
2025-05-30,Hostel B,Hostel,Light Rain,True,None,False,,126
2025-05-30,Spice Grill,Restaurant,Clear,False,None,False,4.5,223
2025-05-30,UEM Kolkata Hostel,Hostel,Clear,True,None,False,,251
2025-05-31,Bistro 1,Restaurant,Heatwave,False,None,True,4.9,286
2025-05-31,Hostel B,Hostel,Cloudy,True,None,False,,128
2025-05-31,Spice Grill,Restaurant,Clear,False,None,True,3.5,277
2025-05-31,UEM Kolkata Hostel,Hostel,Clear,True,None,False,,224
2025-06-01,Bistro 1,Restaurant,Clear,False,None,True,3.9,172
2025-06-01,Hostel B,Hostel,Cloudy,False,Local Festival,False,,59
2025-06-01,Spice Grill,Restaurant,Clear,False,None,True,4.1,300
2025-06-01,UEM Kolkata Hostel,Hostel,Clear,False,None,False,,306
2025-06-02,Bistro 1,Restaurant,Cloudy,False,None,False,4.9,115
2025-06-02,Hostel B,Hostel,Heatwave,False,None,False,,163
2025-06-02,Spice Grill,Restaurant,Heatwave,False,None,True,4.3,296
2025-06-02,UEM Kolkata Hostel,Hostel,Clear,False,None,False,,313
2025-06-03,Bistro 1,Restaurant,Clear,False,None,True,4.6,216
2025-06-03,Hostel B,Hostel,Light Rain,False,None,False,,162
2025-06-03,Spice Grill,Restaurant,Clear,False,None,True,3.5,227
2025-06-03,UEM Kolkata Hostel,Hostel,Clear,False,None,False,,291
2025-06-04,Bistro 1,Restaurant,Clear,False,None,True,4.4,166
2025-06-04,Hostel B,Hostel,Cloudy,False,Sports Match,False,,140
2025-06-04,Spice Grill,Restaurant,Heatwave,False,None,False,4.9,180
2025-06-04,UEM Kolkata Hostel,Hostel,Cloudy,False,None,False,,323
2025-06-05,Bistro 1,Restaurant,Clear,False,None,True,4.5,176
2025-06-05,Hostel B,Hostel,Clear,False,None,False,,150
2025-06-05,Spice Grill,Restaurant,Cloudy,False,None,True,4.6,290
2025-06-05,UEM Kolkata Hostel,Hostel,Clear,False,None,False,,291
2025-06-06,Bistro 1,Restaurant,Cloudy,False,None,True,4.3,188
2025-06-06,Hostel B,Hostel,Heavy Rain,False,None,False,,142
2025-06-06,Spice Grill,Restaurant,Cloudy,False,None,True,3.6,201
2025-06-06,UEM Kolkata Hostel,Hostel,Heavy Rain,False,None,False,,290
2025-06-07,Bistro 1,Restaurant,Heatwave,False,None,True,4.2,264
2025-06-07,Hostel B,Hostel,Light Rain,False,Local Festival,False,,39
2025-06-07,Spice Grill,Restaurant,Cloudy,False,None,False,4.8,238
2025-06-07,UEM Kolkata Hostel,Hostel,Clear,False,None,False,,270
2025-06-08,Bistro 1,Restaurant,Clear,False,None,True,4.8,282
2025-06-08,Hostel B,Hostel,Clear,False,Local Festival,False,,36
2025-06-08,Spice Grill,Restaurant,Cloudy,False,None,False,4.7,270
2025-06-08,UEM Kolkata Hostel,Hostel,Heavy Rain,False,None,False,,345
2025-06-09,Bistro 1,Restaurant,Clear,False,Concert,False,3.8,178
2025-06-09,Hostel B,Hostel,Clear,False,None,False,,147
2025-06-09,Spice Grill,Restaurant,Clear,False,None,True,4.4,366
2025-06-09,UEM Kolkata Hostel,Hostel,Heavy Rain,False,None,False,,299
2025-06-10,Bistro 1,Restaurant,Clear,False,None,True,4.3,202
2025-06-10,Hostel B,Hostel,Cloudy,False,Concert,False,,158
2025-06-10,Spice Grill,Restaurant,Clear,False,None,True,4.1,213
2025-06-10,UEM Kolkata Hostel,Hostel,Heatwave,False,None,False,,270
2025-06-11,Bistro 1,Restaurant,Clear,False,None,True,4.6,220
2025-06-11,Hostel B,Hostel,Clear,False,None,False,,155
2025-06-11,Spice Grill,Restaurant,Clear,False,None,False,4.3,234
2025-06-11,UEM Kolkata Hostel,Hostel,Heatwave,False,None,False,,322
2025-06-12,Bistro 1,Restaurant,Light Rain,False,None,False,3.8,114
2025-06-12,Hostel B,Hostel,Cloudy,False,None,False,,158
2025-06-12,Spice Grill,Restaurant,Clear,False,Sports Match,False,3.8,284
2025-06-12,UEM Kolkata Hostel,Hostel,Light Rain,False,None,False,,326
2025-06-13,Bistro 1,Restaurant,Clear,False,None,False,5.0,128
2025-06-13,Hostel B,Hostel,Cloudy,False,None,False,,139
2025-06-13,Spice Grill,Restaurant,Clear,False,None,True,4.6,274
2025-06-13,UEM Kolkata Hostel,Hostel,Clear,False,None,False,,279
2025-06-14,Bistro 1,Restaurant,Light Rain,False,Concert,True,4.6,288
2025-06-14,Hostel B,Hostel,Clear,False,None,False,,162
2025-06-14,Spice Grill,Restaurant,Clear,False,None,True,3.7,309
2025-06-14,UEM Kolkata Hostel,Hostel,Heavy Rain,False,Sports Match,False,,338
2025-06-15,Bistro 1,Restaurant,Clear,False,None,False,3.6,155
2025-06-15,Hostel B,Hostel,Light Rain,False,None,False,,152
2025-06-15,Spice Grill,Restaurant,Cloudy,False,None,True,4.5,451
2025-06-15,UEM Kolkata Hostel,Hostel,Light Rain,False,None,False,,281
2025-06-16,Bistro 1,Restaurant,Clear,False,Local Festival,False,4.0,180
2025-06-16,Hostel B,Hostel,Clear,False,Sports Match,False,,136
2025-06-16,Spice Grill,Restaurant,Clear,False,None,True,4.5,341
2025-06-16,UEM Kolkata Hostel,Hostel,Clear,False,None,False,,327
2025-06-17,Bistro 1,Restaurant,Clear,False,None,False,4.3,136
2025-06-17,Hostel B,Hostel,Clear,False,Sports Match,False,,156
2025-06-17,Spice Grill,Restaurant,Clear,False,None,True,4.5,242
2025-06-17,UEM Kolkata Hostel,Hostel,Clear,False,None,False,,289
2025-06-18,Bistro 1,Restaurant,Light Rain,False,None,True,3.9,113
2025-06-18,Hostel B,Hostel,Cloudy,False,None,False,,135
2025-06-18,Spice Grill,Restaurant,Light Rain,False,None,False,4.5,197
2025-06-18,UEM Kolkata Hostel,Hostel,Clear,False,None,False,,274
2025-06-19,Bistro 1,Restaurant,Clear,False,None,False,3.9,117
2025-06-19,Hostel B,Hostel,Clear,False,None,False,,138
2025-06-19,Spice Grill,Restaurant,Clear,False,None,False,3.9,189
2025-06-19,UEM Kolkata Hostel,Hostel,Clear,False,None,False,,326
2025-06-20,Bistro 1,Restaurant,Clear,False,None,False,3.7,114
2025-06-20,Hostel B,Hostel,Light Rain,False,None,False,,151
2025-06-20,Spice Grill,Restaurant,Heatwave,False,Sports Match,True,4.5,462
2025-06-20,UEM Kolkata Hostel,Hostel,Clear,False,None,False,,315
2025-06-21,Bistro 1,Restaurant,Cloudy,False,None,True,3.6,156
2025-06-21,Hostel B,Hostel,Light Rain,False,None,False,,136
2025-06-21,Spice Grill,Restaurant,Light Rain,False,None,True,4.4,388
2025-06-21,UEM Kolkata Hostel,Hostel,Heatwave,False,None,False,,279
2025-06-22,Bistro 1,Restaurant,Cloudy,False,None,False,4.2,143
2025-06-22,Hostel B,Hostel,Light Rain,False,None,False,,137
2025-06-22,Spice Grill,Restaurant,Clear,False,None,False,3.9,253
2025-06-22,UEM Kolkata Hostel,Hostel,Clear,False,None,False,,311
2025-06-23,Bistro 1,Restaurant,Light Rain,False,None,False,3.7,118
2025-06-23,Hostel B,Hostel,Cloudy,False,None,False,,137
